"Step","dual_agent_nyc_man_south_mode1 - combined/total_reward","dual_agent_nyc_man_south_mode1 - combined/total_reward__MIN","dual_agent_nyc_man_south_mode1 - combined/total_reward__MAX"
"27973","16422.556640625","16422.556640625","16422.556640625"
"27988","16702.69921875","16702.69921875","16702.69921875"
"27992","16432.724609375","16432.724609375","16432.724609375"
"27994","16503.3359375","16503.3359375","16503.3359375"
"28000","16109.982421875","16109.982421875","16109.982421875"
"28015","16884.9609375","16884.9609375","16884.9609375"
"28024","16998.11328125","16998.11328125","16998.11328125"
"28029","16343.408203125","16343.408203125","16343.408203125"
"28047","16731.806640625","16731.806640625","16731.806640625"
"28069","16362.75390625","16362.75390625","16362.75390625"
"28077","16476","16476","16476"
"28082","16626.83203125","16626.83203125","16626.83203125"
"28083","16839.37109375","16839.37109375","16839.37109375"
"28092","16381.4072265625","16381.4072265625","16381.4072265625"
"28098","16881.134765625","16881.134765625","16881.134765625"
"28107","16325.8193359375","16325.8193359375","16325.8193359375"
"28112","16840.859375","16840.859375","16840.859375"
"28115","16450.57421875","16450.57421875","16450.57421875"
"28117","16310.1220703125","16310.1220703125","16310.1220703125"
"28126","16481.921875","16481.921875","16481.921875"
"28132","16331.7568359375","16331.7568359375","16331.7568359375"
"28133","16785.7421875","16785.7421875","16785.7421875"
"28165","15845.060546875","15845.060546875","15845.060546875"
"28166","16360.2158203125","16360.2158203125","16360.2158203125"
"28172","16362.154296875","16362.154296875","16362.154296875"
"28187","16051.177734375","16051.177734375","16051.177734375"
"28193","16154.419921875","16154.419921875","16154.419921875"
"28197","16073.578125","16073.578125","16073.578125"
"28198","16687.248046875","16687.248046875","16687.248046875"
"28214","17658.685546875","17658.685546875","17658.685546875"
"28228","16901.89453125","16901.89453125","16901.89453125"
"28231","16882.765625","16882.765625","16882.765625"
"28243","16738.990234375","16738.990234375","16738.990234375"
"28247","16673.134765625","16673.134765625","16673.134765625"
"28273","16341.318359375","16341.318359375","16341.318359375"
"28285","16269.818359375","16269.818359375","16269.818359375"
"28331","16763.12890625","16763.12890625","16763.12890625"
"28339","17276.21484375","17276.21484375","17276.21484375"
"28344","16979.08203125","16979.08203125","16979.08203125"
"28362","16110.267578125","16110.267578125","16110.267578125"
"28371","16836.42578125","16836.42578125","16836.42578125"
"28372","16580.619140625","16580.619140625","16580.619140625"
"28374","16508.46875","16508.46875","16508.46875"
"28394","16840.0859375","16840.0859375","16840.0859375"
"28398","15708.419921875","15708.419921875","15708.419921875"
"28408","16456.544921875","16456.544921875","16456.544921875"
"28409","15615.875","15615.875","15615.875"
"28413","16450.7734375","16450.7734375","16450.7734375"
"28448","16043.76953125","16043.76953125","16043.76953125"
"28452","16700.11328125","16700.11328125","16700.11328125"
"28457","16861.47265625","16861.47265625","16861.47265625"
"28459","16415.876953125","16415.876953125","16415.876953125"
"28487","16242.494140625","16242.494140625","16242.494140625"
"28504","16746.296875","16746.296875","16746.296875"
"28518","16387.40625","16387.40625","16387.40625"
"28542","16518.7265625","16518.7265625","16518.7265625"
"28547","16720.4296875","16720.4296875","16720.4296875"
"28584","16091.29296875","16091.29296875","16091.29296875"
"28585","16830.3125","16830.3125","16830.3125"
"28590","16315.5712890625","16315.5712890625","16315.5712890625"
"28600","16610.8984375","16610.8984375","16610.8984375"
"28605","16268.177734375","16268.177734375","16268.177734375"
"28615","15794.2109375","15794.2109375","15794.2109375"
"28617","15981.181640625","15981.181640625","15981.181640625"
"28620","16454.376953125","16454.376953125","16454.376953125"
"28627","16343.07421875","16343.07421875","16343.07421875"
"28659","16628.19921875","16628.19921875","16628.19921875"
"28660","16584.62109375","16584.62109375","16584.62109375"
"28664","16783.20703125","16783.20703125","16783.20703125"
"28680","16739.3515625","16739.3515625","16739.3515625"
"28691","16474.72265625","16474.72265625","16474.72265625"
"28699","16453.08984375","16453.08984375","16453.08984375"
"28705","16649.001953125","16649.001953125","16649.001953125"
"28710","16442.158203125","16442.158203125","16442.158203125"
"28716","17202.14453125","17202.14453125","17202.14453125"
"28720","16713.193359375","16713.193359375","16713.193359375"
"28754","16572.62890625","16572.62890625","16572.62890625"
"28759","16492.951171875","16492.951171875","16492.951171875"
"28771","15683.294921875","15683.294921875","15683.294921875"
"28772","16287.2744140625","16287.2744140625","16287.2744140625"
"28803","16595.48828125","16595.48828125","16595.48828125"
"28805","16485.3828125","16485.3828125","16485.3828125"
"28810","15861.48828125","15861.48828125","15861.48828125"
"28811","16232.3427734375","16232.3427734375","16232.3427734375"
"28820","16980.40234375","16980.40234375","16980.40234375"
"28824","17140.01171875","17140.01171875","17140.01171875"
"28842","17447.931640625","17447.931640625","17447.931640625"
"28849","15885.34765625","15885.34765625","15885.34765625"
"28850","16197.171875","16197.171875","16197.171875"
"28860","16113.916015625","16113.916015625","16113.916015625"
"28865","16291.048828125","16291.048828125","16291.048828125"
"28874","16284.5078125","16284.5078125","16284.5078125"
"28891","17309.36328125","17309.36328125","17309.36328125"
"28895","16587.80859375","16587.80859375","16587.80859375"
"28916","16366.658203125","16366.658203125","16366.658203125"
"28926","16223.72265625","16223.72265625","16223.72265625"
"28937","15954.91796875","15954.91796875","15954.91796875"
"28938","16184.4296875","16184.4296875","16184.4296875"
"28952","16304.779296875","16304.779296875","16304.779296875"
"28975","16821.984375","16821.984375","16821.984375"
"28987","16545.48828125","16545.48828125","16545.48828125"
"28992","16679.53125","16679.53125","16679.53125"
"29003","16387.150390625","16387.150390625","16387.150390625"
"29006","16569.935546875","16569.935546875","16569.935546875"
"29010","17031.6796875","17031.6796875","17031.6796875"
"29020","16105.0146484375","16105.0146484375","16105.0146484375"
"29021","16920.16015625","16920.16015625","16920.16015625"
"29025","16500.525390625","16500.525390625","16500.525390625"
"29035","16688.03515625","16688.03515625","16688.03515625"
"29058","16588.26171875","16588.26171875","16588.26171875"
"29064","16648.31640625","16648.31640625","16648.31640625"
"29066","16626.32421875","16626.32421875","16626.32421875"
"29075","16367.7373046875","16367.7373046875","16367.7373046875"
"29076","16158.2939453125","16158.2939453125","16158.2939453125"
"29089","17108.2109375","17108.2109375","17108.2109375"
"29095","16292.625","16292.625","16292.625"
"29103","16773.046875","16773.046875","16773.046875"
"29111","16587.578125","16587.578125","16587.578125"
"29131","16764.70703125","16764.70703125","16764.70703125"
"29156","17034.72265625","17034.72265625","17034.72265625"
"29161","16426.984375","16426.984375","16426.984375"
"29170","16113.142578125","16113.142578125","16113.142578125"
"29171","16936.376953125","16936.376953125","16936.376953125"
"29174","16404.267578125","16404.267578125","16404.267578125"
"29182","16442.025390625","16442.025390625","16442.025390625"
"29196","16766.25","16766.25","16766.25"
"29220","16180.1474609375","16180.1474609375","16180.1474609375"
"29240","16726.9765625","16726.9765625","16726.9765625"
"29263","16931.72265625","16931.72265625","16931.72265625"
"29268","16643.453125","16643.453125","16643.453125"
"29271","17090.92578125","17090.92578125","17090.92578125"
"29273","16614.34765625","16614.34765625","16614.34765625"
"29280","17432.765625","17432.765625","17432.765625"
"29292","16814.3515625","16814.3515625","16814.3515625"
"29305","16916.45703125","16916.45703125","16916.45703125"
"29307","17036.38671875","17036.38671875","17036.38671875"
"29320","16255.45703125","16255.45703125","16255.45703125"
"29324","16923.3203125","16923.3203125","16923.3203125"
"29344","16316.3564453125","16316.3564453125","16316.3564453125"
"29346","16760.9296875","16760.9296875","16760.9296875"
"29359","16821.4921875","16821.4921875","16821.4921875"
"29381","16410.734375","16410.734375","16410.734375"
"29408","16708.607421875","16708.607421875","16708.607421875"
"29422","16713.91796875","16713.91796875","16713.91796875"
"29427","16422.857421875","16422.857421875","16422.857421875"
"29454","16696.701171875","16696.701171875","16696.701171875"
"29459","16608.646484375","16608.646484375","16608.646484375"
"29468","16771.22265625","16771.22265625","16771.22265625"
"29471","16728.3984375","16728.3984375","16728.3984375"
"29472","16311","16311","16311"
"29474","16470.1796875","16470.1796875","16470.1796875"
"29500","17121.27734375","17121.27734375","17121.27734375"
"29507","16540.89453125","16540.89453125","16540.89453125"
"29515","16890.10546875","16890.10546875","16890.10546875"
"29573","17110.583984375","17110.583984375","17110.583984375"
"29581","16316.283203125","16316.283203125","16316.283203125"
"29582","16713.38671875","16713.38671875","16713.38671875"
"29583","16590.216796875","16590.216796875","16590.216796875"
"29584","16519.3671875","16519.3671875","16519.3671875"
"29585","16620.71875","16620.71875","16620.71875"
"29604","16436.46875","16436.46875","16436.46875"
"29608","16028.064453125","16028.064453125","16028.064453125"
"29609","16179.91015625","16179.91015625","16179.91015625"
"29620","16366.908203125","16366.908203125","16366.908203125"
"29624","16953.25390625","16953.25390625","16953.25390625"
"29628","17054.015625","17054.015625","17054.015625"
"29639","16611.8671875","16611.8671875","16611.8671875"
"29660","16225.763671875","16225.763671875","16225.763671875"
"29668","16710.98828125","16710.98828125","16710.98828125"
"29681","17393.1171875","17393.1171875","17393.1171875"
"29688","16711.857421875","16711.857421875","16711.857421875"
"29692","16812.52734375","16812.52734375","16812.52734375"
"29708","16977.82421875","16977.82421875","16977.82421875"
"29711","16885.16015625","16885.16015625","16885.16015625"
"29712","16434.265625","16434.265625","16434.265625"
"29713","16597.2578125","16597.2578125","16597.2578125"
"29714","16876.75","16876.75","16876.75"
"29728","16405.5546875","16405.5546875","16405.5546875"
"29749","16375.822265625","16375.822265625","16375.822265625"
"29761","16783.69921875","16783.69921875","16783.69921875"
"29781","16558.01953125","16558.01953125","16558.01953125"
"29783","16881.544921875","16881.544921875","16881.544921875"
"29786","16883.9140625","16883.9140625","16883.9140625"
"29796","16862.2890625","16862.2890625","16862.2890625"
"29798","16856.296875","16856.296875","16856.296875"
"29806","16677.0859375","16677.0859375","16677.0859375"
"29820","16743.2890625","16743.2890625","16743.2890625"
"29830","16451.916015625","16451.916015625","16451.916015625"
"29832","16575.873046875","16575.873046875","16575.873046875"
"29838","16829.060546875","16829.060546875","16829.060546875"
"29854","16819.193359375","16819.193359375","16819.193359375"
"29888","16604.23046875","16604.23046875","16604.23046875"
"29889","16368.5615234375","16368.5615234375","16368.5615234375"
"29890","17164.80859375","17164.80859375","17164.80859375"
"29893","16668.88671875","16668.88671875","16668.88671875"
"29904","16567.26171875","16567.26171875","16567.26171875"
"29925","16740.80078125","16740.80078125","16740.80078125"
"29930","16635.2265625","16635.2265625","16635.2265625"
"29932","16990.939453125","16990.939453125","16990.939453125"
"29955","16276.548828125","16276.548828125","16276.548828125"
"29962","17436.81640625","17436.81640625","17436.81640625"
"29991","16735.69921875","16735.69921875","16735.69921875"
"29998","16691.921875","16691.921875","16691.921875"
"30008","16842.296875","16842.296875","16842.296875"
"30037","16738.650390625","16738.650390625","16738.650390625"
"30051","16985.240234375","16985.240234375","16985.240234375"
"30052","16401.017578125","16401.017578125","16401.017578125"
"30068","16218.6396484375","16218.6396484375","16218.6396484375"
"30071","16585.365234375","16585.365234375","16585.365234375"
"30098","16988.87890625","16988.87890625","16988.87890625"
"30102","17068.37109375","17068.37109375","17068.37109375"
"30103","16509.34765625","16509.34765625","16509.34765625"
"30105","16265.72265625","16265.72265625","16265.72265625"
"30114","16706.62109375","16706.62109375","16706.62109375"
"30119","17128.546875","17128.546875","17128.546875"
"30123","16379.736328125","16379.736328125","16379.736328125"
"30125","16506.36328125","16506.36328125","16506.36328125"
"30159","16834.87109375","16834.87109375","16834.87109375"
"30162","16087.666015625","16087.666015625","16087.666015625"
"30175","16157.40234375","16157.40234375","16157.40234375"
"30183","16586.25390625","16586.25390625","16586.25390625"
"30188","17713.78515625","17713.78515625","17713.78515625"
"30196","16950.369140625","16950.369140625","16950.369140625"
"30207","15875.478515625","15875.478515625","15875.478515625"
"30231","17333.94921875","17333.94921875","17333.94921875"
"30249","16838.17578125","16838.17578125","16838.17578125"
"30273","16365.6123046875","16365.6123046875","16365.6123046875"
"30319","16167.751953125","16167.751953125","16167.751953125"
"30324","17347.1015625","17347.1015625","17347.1015625"
"30339","16614.46875","16614.46875","16614.46875"
"30341","17860.482421875","17860.482421875","17860.482421875"
"30349","16323.228515625","16323.228515625","16323.228515625"
"30367","16420.6015625","16420.6015625","16420.6015625"
"30370","16310.0234375","16310.0234375","16310.0234375"
"30377","16040.052734375","16040.052734375","16040.052734375"
"30378","17137.134765625","17137.134765625","17137.134765625"
"30394","16549.0234375","16549.0234375","16549.0234375"
"30417","16598.1796875","16598.1796875","16598.1796875"
"30458","16768.75","16768.75","16768.75"
"30461","16579.49609375","16579.49609375","16579.49609375"
"30468","16409.640625","16409.640625","16409.640625"
"30476","16127.26171875","16127.26171875","16127.26171875"
"30479","16368.91796875","16368.91796875","16368.91796875"
"30493","16313.71484375","16313.71484375","16313.71484375"
"30500","16780.587890625","16780.587890625","16780.587890625"
"30506","16896.5703125","16896.5703125","16896.5703125"
"30522","16569.35546875","16569.35546875","16569.35546875"
"30529","16710.486328125","16710.486328125","16710.486328125"
"30532","16770.5859375","16770.5859375","16770.5859375"
"30534","16663.408203125","16663.408203125","16663.408203125"
"30535","16222.3544921875","16222.3544921875","16222.3544921875"
"30552","16815.255859375","16815.255859375","16815.255859375"
"30557","16551.15234375","16551.15234375","16551.15234375"
"30567","16836.833984375","16836.833984375","16836.833984375"
"30572","17061.798828125","17061.798828125","17061.798828125"
"30574","17046.2890625","17046.2890625","17046.2890625"
"30581","16949.0234375","16949.0234375","16949.0234375"
"30585","16566.36328125","16566.36328125","16566.36328125"
"30594","16931.103515625","16931.103515625","16931.103515625"
"30597","16800.5546875","16800.5546875","16800.5546875"
"30603","16425.9765625","16425.9765625","16425.9765625"
"30619","16551.060546875","16551.060546875","16551.060546875"
"30624","16065.263671875","16065.263671875","16065.263671875"
"30634","16686.33984375","16686.33984375","16686.33984375"
"30666","16828.9765625","16828.9765625","16828.9765625"
"30668","17093.828125","17093.828125","17093.828125"
"30670","16875.07421875","16875.07421875","16875.07421875"
"30683","16746.6953125","16746.6953125","16746.6953125"
"30691","17035.26953125","17035.26953125","17035.26953125"
"30692","16754.5390625","16754.5390625","16754.5390625"
"30697","16467.369140625","16467.369140625","16467.369140625"
"30698","16583.427734375","16583.427734375","16583.427734375"
"30710","16302.880859375","16302.880859375","16302.880859375"
"30724","16702.4765625","16702.4765625","16702.4765625"
"30750","17012.9921875","17012.9921875","17012.9921875"
"30760","16643.130859375","16643.130859375","16643.130859375"
"30772","16578.87109375","16578.87109375","16578.87109375"
"30802","16808.048828125","16808.048828125","16808.048828125"
"30806","16566.6171875","16566.6171875","16566.6171875"
"30815","16704.83984375","16704.83984375","16704.83984375"
"30825","17002.61328125","17002.61328125","17002.61328125"
"30826","16224.560546875","16224.560546875","16224.560546875"
"30831","17214.2734375","17214.2734375","17214.2734375"
"30833","16757.50390625","16757.50390625","16757.50390625"
"30835","16535.158203125","16535.158203125","16535.158203125"
"30839","16883.22265625","16883.22265625","16883.22265625"
"30845","16531.51171875","16531.51171875","16531.51171875"
"30849","16191.953125","16191.953125","16191.953125"
"30865","16722.203125","16722.203125","16722.203125"
"30879","16526.83203125","16526.83203125","16526.83203125"
"30883","16186.4140625","16186.4140625","16186.4140625"
"30885","16536.119140625","16536.119140625","16536.119140625"
"30895","16521.21484375","16521.21484375","16521.21484375"
"30917","16610.697265625","16610.697265625","16610.697265625"
"30921","15905.755859375","15905.755859375","15905.755859375"
"30927","16623.154296875","16623.154296875","16623.154296875"
"30979","16121.82421875","16121.82421875","16121.82421875"
"30988","16856.8203125","16856.8203125","16856.8203125"
"30994","15931.068359375","15931.068359375","15931.068359375"
"30995","16528.0703125","16528.0703125","16528.0703125"
"31002","16017.427734375","16017.427734375","16017.427734375"
"31005","16165.19921875","16165.19921875","16165.19921875"
"31037","16863.9609375","16863.9609375","16863.9609375"
"31066","16301.255859375","16301.255859375","16301.255859375"
"31078","16714.29296875","16714.29296875","16714.29296875"
"31080","16751.740234375","16751.740234375","16751.740234375"
"31082","17083.38671875","17083.38671875","17083.38671875"
"31089","16388.9453125","16388.9453125","16388.9453125"
"31090","16758.3515625","16758.3515625","16758.3515625"
"31099","16268.6806640625","16268.6806640625","16268.6806640625"
"31101","16605.775390625","16605.775390625","16605.775390625"
"31125","17387.171875","17387.171875","17387.171875"
"31130","16978.0703125","16978.0703125","16978.0703125"
"31138","16574.537109375","16574.537109375","16574.537109375"
"31140","16579.69140625","16579.69140625","16579.69140625"
"31147","16083.0400390625","16083.0400390625","16083.0400390625"
"31152","16880.802734375","16880.802734375","16880.802734375"
"31158","16355.70703125","16355.70703125","16355.70703125"
"31165","16533.91796875","16533.91796875","16533.91796875"
"31181","16832.5625","16832.5625","16832.5625"
"31192","16592.896484375","16592.896484375","16592.896484375"
"31199","16951.75","16951.75","16951.75"
"31219","16464.423828125","16464.423828125","16464.423828125"
"31220","16711.314453125","16711.314453125","16711.314453125"
"31235","16334.21875","16334.21875","16334.21875"
"31249","16580.54296875","16580.54296875","16580.54296875"
"31252","16788.65625","16788.65625","16788.65625"
"31258","17143.6640625","17143.6640625","17143.6640625"
"31263","16393.92578125","16393.92578125","16393.92578125"
"31282","15781.521484375","15781.521484375","15781.521484375"
"31302","16299.2197265625","16299.2197265625","16299.2197265625"
"31310","16395.693359375","16395.693359375","16395.693359375"
"31314","16563.19921875","16563.19921875","16563.19921875"
"31350","16627.251953125","16627.251953125","16627.251953125"
"31389","17175.76171875","17175.76171875","17175.76171875"
"31396","16504.775390625","16504.775390625","16504.775390625"
"31398","16504.1796875","16504.1796875","16504.1796875"
"31402","16490.1171875","16490.1171875","16490.1171875"
"31437","16812.119140625","16812.119140625","16812.119140625"
"31453","16817.009765625","16817.009765625","16817.009765625"
"31468","16197.6181640625","16197.6181640625","16197.6181640625"
"31494","17390.38671875","17390.38671875","17390.38671875"
"31499","17044.4375","17044.4375","17044.4375"
"31500","16761.150390625","16761.150390625","16761.150390625"
"31506","16480.234375","16480.234375","16480.234375"
"31524","17187.77734375","17187.77734375","17187.77734375"
"31541","16880.439453125","16880.439453125","16880.439453125"
"31558","16604.7578125","16604.7578125","16604.7578125"
"31560","16386.794921875","16386.794921875","16386.794921875"
"31580","16519.623046875","16519.623046875","16519.623046875"
"31583","17245.9296875","17245.9296875","17245.9296875"
"31598","16745.765625","16745.765625","16745.765625"
"31602","17003.41015625","17003.41015625","17003.41015625"
"31613","17450.142578125","17450.142578125","17450.142578125"
"31628","16516.111328125","16516.111328125","16516.111328125"
"31633","16903.50390625","16903.50390625","16903.50390625"
"31636","17008.578125","17008.578125","17008.578125"
"31640","16464.767578125","16464.767578125","16464.767578125"
"31643","16327.25390625","16327.25390625","16327.25390625"
"31662","16214.779296875","16214.779296875","16214.779296875"
"31692","16991.48046875","16991.48046875","16991.48046875"
"31710","16644.974609375","16644.974609375","16644.974609375"
"31724","16158.607421875","16158.607421875","16158.607421875"
"31727","16487.822265625","16487.822265625","16487.822265625"
"31735","16694.47265625","16694.47265625","16694.47265625"
"31736","16484.462890625","16484.462890625","16484.462890625"
"31742","16196.08984375","16196.08984375","16196.08984375"
"31748","16831.1484375","16831.1484375","16831.1484375"
"31767","17004.72265625","17004.72265625","17004.72265625"
"31769","16679.25390625","16679.25390625","16679.25390625"
"31773","17291.5546875","17291.5546875","17291.5546875"
"31777","16712.87890625","16712.87890625","16712.87890625"
"31779","16394.341796875","16394.341796875","16394.341796875"
"31789","16641.466796875","16641.466796875","16641.466796875"
"31797","16981.61328125","16981.61328125","16981.61328125"
"31802","17349.80859375","17349.80859375","17349.80859375"
"31803","17089.947265625","17089.947265625","17089.947265625"
"31809","17109.79296875","17109.79296875","17109.79296875"
"31842","16338.84375","16338.84375","16338.84375"
"31843","16369.525390625","16369.525390625","16369.525390625"
"31844","16829.982421875","16829.982421875","16829.982421875"
"31845","16650.580078125","16650.580078125","16650.580078125"
"31851","17091.37890625","17091.37890625","17091.37890625"
"31862","17155.3046875","17155.3046875","17155.3046875"
"31864","16813.1328125","16813.1328125","16813.1328125"
"31869","16423.146484375","16423.146484375","16423.146484375"
"31885","16306.5341796875","16306.5341796875","16306.5341796875"
"31889","16606.732421875","16606.732421875","16606.732421875"
"31890","15803.8544921875","15803.8544921875","15803.8544921875"
"31903","16939.896484375","16939.896484375","16939.896484375"
"31904","15999.5546875","15999.5546875","15999.5546875"
"31912","16414.73046875","16414.73046875","16414.73046875"
"31915","16566.181640625","16566.181640625","16566.181640625"
"31942","16552.134765625","16552.134765625","16552.134765625"
"31949","16816.6015625","16816.6015625","16816.6015625"
"31952","16631.1015625","16631.1015625","16631.1015625"
"31957","17068.0546875","17068.0546875","17068.0546875"
"31962","16389.677734375","16389.677734375","16389.677734375"
"31968","16844.4140625","16844.4140625","16844.4140625"
"31970","16610.103515625","16610.103515625","16610.103515625"
"31971","16642.013671875","16642.013671875","16642.013671875"
"31974","15908.83203125","15908.83203125","15908.83203125"
"31982","16604.19921875","16604.19921875","16604.19921875"
"31997","16102.6103515625","16102.6103515625","16102.6103515625"
"31998","16328.255859375","16328.255859375","16328.255859375"
"32001","16598.283203125","16598.283203125","16598.283203125"
"32016","16401.888671875","16401.888671875","16401.888671875"
"32021","16703.837890625","16703.837890625","16703.837890625"
"32027","16093.462890625","16093.462890625","16093.462890625"
"32038","16948.515625","16948.515625","16948.515625"
"32042","16538.416015625","16538.416015625","16538.416015625"
"32048","16277.8046875","16277.8046875","16277.8046875"
"32053","16802.74609375","16802.74609375","16802.74609375"
"32054","16041.806640625","16041.806640625","16041.806640625"
"32056","16719.88671875","16719.88671875","16719.88671875"
"32066","16283.248046875","16283.248046875","16283.248046875"
"32067","16993.37109375","16993.37109375","16993.37109375"
"32081","16879.51953125","16879.51953125","16879.51953125"
"32082","17022.16015625","17022.16015625","17022.16015625"
"32086","17064.1640625","17064.1640625","17064.1640625"
"32102","16753.73828125","16753.73828125","16753.73828125"
"32106","16997.6953125","16997.6953125","16997.6953125"
"32122","16574.0703125","16574.0703125","16574.0703125"
"32125","16780.93359375","16780.93359375","16780.93359375"
"32140","16621.73828125","16621.73828125","16621.73828125"
"32158","16735.5703125","16735.5703125","16735.5703125"
"32159","16928.548828125","16928.548828125","16928.548828125"
"32167","16856.3203125","16856.3203125","16856.3203125"
"32175","16811.556640625","16811.556640625","16811.556640625"
"32187","16476.76171875","16476.76171875","16476.76171875"
"32191","16382.607421875","16382.607421875","16382.607421875"
"32200","16415.2265625","16415.2265625","16415.2265625"
"32202","16701.828125","16701.828125","16701.828125"
"32207","16638.640625","16638.640625","16638.640625"
"32247","17117.884765625","17117.884765625","17117.884765625"
"32252","17214.78125","17214.78125","17214.78125"
"32266","16562.21484375","16562.21484375","16562.21484375"
"32273","16633.626953125","16633.626953125","16633.626953125"
"32295","16886.2265625","16886.2265625","16886.2265625"
"32302","16818.923828125","16818.923828125","16818.923828125"
"32308","16673.427734375","16673.427734375","16673.427734375"
"32322","16384.404296875","16384.404296875","16384.404296875"
"32325","16499.5234375","16499.5234375","16499.5234375"
"32332","16875.875","16875.875","16875.875"
"32339","16413.73828125","16413.73828125","16413.73828125"
"32350","16370.642578125","16370.642578125","16370.642578125"
"32361","16629.04296875","16629.04296875","16629.04296875"
"32389","16884.41015625","16884.41015625","16884.41015625"
"32410","16752.044921875","16752.044921875","16752.044921875"
"32412","16502.689453125","16502.689453125","16502.689453125"
"32427","16275.841796875","16275.841796875","16275.841796875"
"32432","16514.578125","16514.578125","16514.578125"
"32435","15872.599609375","15872.599609375","15872.599609375"
"32436","16303.298828125","16303.298828125","16303.298828125"
"32437","16679.625","16679.625","16679.625"
"32466","16973.42578125","16973.42578125","16973.42578125"
"32469","16218.716796875","16218.716796875","16218.716796875"
"32470","16121.3505859375","16121.3505859375","16121.3505859375"
"32495","16953.716796875","16953.716796875","16953.716796875"
"32498","16580.125","16580.125","16580.125"
"32500","16447.90234375","16447.90234375","16447.90234375"
"32510","16290.7001953125","16290.7001953125","16290.7001953125"
"32527","16897.91796875","16897.91796875","16897.91796875"
"32539","16311.330078125","16311.330078125","16311.330078125"
"32558","17504.408203125","17504.408203125","17504.408203125"
"32572","16883.8046875","16883.8046875","16883.8046875"
"32573","16225.4970703125","16225.4970703125","16225.4970703125"
"32575","16635.71484375","16635.71484375","16635.71484375"
"32585","16284.6513671875","16284.6513671875","16284.6513671875"
"32586","16369.8203125","16369.8203125","16369.8203125"
"32592","16198.1513671875","16198.1513671875","16198.1513671875"
"32602","17173.1015625","17173.1015625","17173.1015625"
"32604","16654.31640625","16654.31640625","16654.31640625"
"32612","16902.06640625","16902.06640625","16902.06640625"
"32613","16759.86328125","16759.86328125","16759.86328125"
"32627","16724.572265625","16724.572265625","16724.572265625"
"32635","17486.173828125","17486.173828125","17486.173828125"
"32638","16942.857421875","16942.857421875","16942.857421875"
"32640","16499.818359375","16499.818359375","16499.818359375"
"32679","16412.90625","16412.90625","16412.90625"
"32692","16589.53125","16589.53125","16589.53125"
"32695","16816.95703125","16816.95703125","16816.95703125"
"32697","17314.640625","17314.640625","17314.640625"
"32702","16442.8515625","16442.8515625","16442.8515625"
"32715","16765.638671875","16765.638671875","16765.638671875"
"32722","16748.37109375","16748.37109375","16748.37109375"
"32725","17436.765625","17436.765625","17436.765625"
"32745","16213.046875","16213.046875","16213.046875"
"32751","16713.37109375","16713.37109375","16713.37109375"
"32765","15706.537109375","15706.537109375","15706.537109375"
"32770","17001.45703125","17001.45703125","17001.45703125"
"32794","16483.5234375","16483.5234375","16483.5234375"
"32795","16198.23046875","16198.23046875","16198.23046875"
"32803","16887.37890625","16887.37890625","16887.37890625"
"32813","16225.990234375","16225.990234375","16225.990234375"
"32822","16778.97265625","16778.97265625","16778.97265625"
"32842","16874.919921875","16874.919921875","16874.919921875"
"32864","16599.5390625","16599.5390625","16599.5390625"
"32868","16598.845703125","16598.845703125","16598.845703125"
"32877","16572.015625","16572.015625","16572.015625"
"32899","17405.83984375","17405.83984375","17405.83984375"
"32904","16797.5703125","16797.5703125","16797.5703125"
"32909","16030.6796875","16030.6796875","16030.6796875"
"32926","15911.7431640625","15911.7431640625","15911.7431640625"
"32929","16609.888671875","16609.888671875","16609.888671875"
"32939","17028.931640625","17028.931640625","17028.931640625"
"32950","16351.29296875","16351.29296875","16351.29296875"
"32951","16104.181640625","16104.181640625","16104.181640625"
"32957","16029.2119140625","16029.2119140625","16029.2119140625"
"32962","17497.71875","17497.71875","17497.71875"
"32971","16354.1396484375","16354.1396484375","16354.1396484375"
"32973","16541.787109375","16541.787109375","16541.787109375"
"32977","15793.78515625","15793.78515625","15793.78515625"
"32986","16265.1005859375","16265.1005859375","16265.1005859375"
"32995","16880.892578125","16880.892578125","16880.892578125"
"32999","16487.01953125","16487.01953125","16487.01953125"
"33016","16543.96875","16543.96875","16543.96875"
"33020","16581.734375","16581.734375","16581.734375"
"33026","17122.775390625","17122.775390625","17122.775390625"
"33028","16844.544921875","16844.544921875","16844.544921875"
"33044","17204.53125","17204.53125","17204.53125"
"33051","16568.1484375","16568.1484375","16568.1484375"
"33065","16219.09765625","16219.09765625","16219.09765625"
"33072","17162.048828125","17162.048828125","17162.048828125"
"33079","16751.546875","16751.546875","16751.546875"
"33097","16641.34765625","16641.34765625","16641.34765625"
"33124","16320.318359375","16320.318359375","16320.318359375"
"33128","17181.025390625","17181.025390625","17181.025390625"
"33134","16847.4140625","16847.4140625","16847.4140625"
"33137","17322.357421875","17322.357421875","17322.357421875"
"33155","17017.96875","17017.96875","17017.96875"
"33165","16947.712890625","16947.712890625","16947.712890625"
"33176","16901.482421875","16901.482421875","16901.482421875"
"33181","17145.23046875","17145.23046875","17145.23046875"
"33187","17265.5390625","17265.5390625","17265.5390625"
"33205","16146.072265625","16146.072265625","16146.072265625"
"33207","16568.869140625","16568.869140625","16568.869140625"
"33223","17417.71875","17417.71875","17417.71875"
"33231","17258.265625","17258.265625","17258.265625"
"33234","17036.03515625","17036.03515625","17036.03515625"
