"Step","dual_agent_nyc_man_south_mode0 - combined/total_reward","dual_agent_nyc_man_south_mode0 - combined/total_reward__MIN","dual_agent_nyc_man_south_mode0 - combined/total_reward__MAX"
"45924","17884.98935989011","17884.98935989011","17884.98935989011"
"45927","17528.591469003226","17528.591469003226","17528.591469003226"
"45955","18678.128182400935","18678.128182400935","18678.128182400935"
"45980","18290.064407675658","18290.064407675658","18290.064407675658"
"45981","17749.58658583084","17749.58658583084","17749.58658583084"
"46002","17945.2364023754","17945.2364023754","17945.2364023754"
"46003","17920.458710261966","17920.458710261966","17920.458710261966"
"46004","17548.3705494228","17548.3705494228","17548.3705494228"
"46010","18101.70957980908","18101.70957980908","18101.70957980908"
"46017","18270.62018678544","18270.62018678544","18270.62018678544"
"46023","18408.024640997894","18408.024640997894","18408.024640997894"
"46027","18188.005344794095","18188.005344794095","18188.005344794095"
"46048","17830.50688145188","17830.50688145188","17830.50688145188"
"46059","18218.084781912537","18218.084781912537","18218.084781912537"
"46067","17863.669694028198","17863.669694028198","17863.669694028198"
"46116","18002.345061716063","18002.345061716063","18002.345061716063"
"46125","18074.445840631593","18074.445840631593","18074.445840631593"
"46148","18063.336013125765","18063.336013125765","18063.336013125765"
"46156","18628.931174353424","18628.931174353424","18628.931174353424"
"46162","17701.844280192032","17701.844280192032","17701.844280192032"
"46165","18176.879201881453","18176.879201881453","18176.879201881453"
"46168","18345.096982045732","18345.096982045732","18345.096982045732"
"46207","18287.81372668998","18287.81372668998","18287.81372668998"
"46212","18042.290734654234","18042.290734654234","18042.290734654234"
"46220","18473.850385170386","18473.850385170386","18473.850385170386"
"46242","17979.917732101232","17979.917732101232","17979.917732101232"
"46243","17889.483385503387","17889.483385503387","17889.483385503387"
"46255","18204.206994366745","18204.206994366745","18204.206994366745"
"46267","17810.13302580753","17810.13302580753","17810.13302580753"
"46271","17856.34916799867","17856.34916799867","17856.34916799867"
"46276","18170.849023615276","18170.849023615276","18170.849023615276"
"46279","17966.962174436678","17966.962174436678","17966.962174436678"
"46287","17730.527906454663","17730.527906454663","17730.527906454663"
"46296","18303.383564324566","18303.383564324566","18303.383564324566"
"46306","18121.55413242313","18121.55413242313","18121.55413242313"
"46309","17862.75915584416","17862.75915584416","17862.75915584416"
"46338","18502.641589466097","18502.641589466097","18502.641589466097"
"46340","17587.00581349207","17587.00581349207","17587.00581349207"
"46346","17953.20380971806","17953.20380971806","17953.20380971806"
"46367","17507.927617049616","17507.927617049616","17507.927617049616"
"46372","18078.33781537907","18078.33781537907","18078.33781537907"
"46390","18097.9482977578","18097.9482977578","18097.9482977578"
"46400","18251.19873889999","18251.19873889999","18251.19873889999"
"46409","18685.338817377073","18685.338817377073","18685.338817377073"
"46410","17971.06903785104","17971.06903785104","17971.06903785104"
"46424","17973.8623443501","17973.8623443501","17973.8623443501"
"46425","17526.126794871794","17526.126794871794","17526.126794871794"
"46436","18286.93997624598","18286.93997624598","18286.93997624598"
"46440","17921.63835603286","17921.63835603286","17921.63835603286"
"46444","17967.17122971473","17967.17122971473","17967.17122971473"
"46446","18085.090973248974","18085.090973248974","18085.090973248974"
"46450","18170.5951517649","18170.5951517649","18170.5951517649"
"46485","17786.24968753469","17786.24968753469","17786.24968753469"
"46524","18200.16655719281","18200.16655719281","18200.16655719281"
"46525","18454.193327866582","18454.193327866582","18454.193327866582"
"46528","18244.35013769564","18244.35013769564","18244.35013769564"
"46543","18363.493109362862","18363.493109362862","18363.493109362862"
"46551","18025.695867660117","18025.695867660117","18025.695867660117"
"46555","17638.43876787102","17638.43876787102","17638.43876787102"
"46559","17850.023151903653","17850.023151903653","17850.023151903653"
"46561","18544.388942085694","18544.388942085694","18544.388942085694"
"46562","18106.319533022535","18106.319533022535","18106.319533022535"
"46566","17964.038361666113","17964.038361666113","17964.038361666113"
"46604","17468.044300199806","17468.044300199806","17468.044300199806"
"46607","17487.43284118659","17487.43284118659","17487.43284118659"
"46626","17906.90137698413","17906.90137698413","17906.90137698413"
"46630","17695.727187895438","17695.727187895438","17695.727187895438"
"46631","17526.891774836276","17526.891774836276","17526.891774836276"
"46633","17775.952611888115","17775.952611888115","17775.952611888115"
"46646","17991.418656232658","17991.418656232658","17991.418656232658"
"46688","17795.438882811635","17795.438882811635","17795.438882811635"
"46690","17988.636473276725","17988.636473276725","17988.636473276725"
"46713","18070.570340603845","18070.570340603845","18070.570340603845"
"46720","18142.3588026973","18142.3588026973","18142.3588026973"
"46726","18099.23857176157","18099.23857176157","18099.23857176157"
"46732","17784.33927761128","17784.33927761128","17784.33927761128"
"46756","17878.680997502503","17878.680997502503","17878.680997502503"
"46764","18111.908203130206","18111.908203130206","18111.908203130206"
"46793","18166.823974913976","18166.823974913976","18166.823974913976"
"46804","17714.928921772676","17714.928921772676","17714.928921772676"
"46823","18263.732101343106","18263.732101343106","18263.732101343106"
"46830","17790.39643697969","17790.39643697969","17790.39643697969"
"46831","17759.422913031412","17759.422913031412","17759.422913031412"
"46833","17833.34973762349","17833.34973762349","17833.34973762349"
"46871","18379.754657564663","18379.754657564663","18379.754657564663"
"46883","18345.816714063716","18345.816714063716","18345.816714063716"
"46893","18087.482999001004","18087.482999001004","18087.482999001004"
"46901","18069.707456737713","18069.707456737713","18069.707456737713"
"46907","17619.471054750808","17619.471054750808","17619.471054750808"
"46915","17998.1766516539","17998.1766516539","17998.1766516539"
"46916","17964.33435286936","17964.33435286936","17964.33435286936"
"46917","18017.38626948052","18017.38626948052","18017.38626948052"
"46933","18159.038170052172","18159.038170052172","18159.038170052172"
"46948","18156.76131571207","18156.76131571207","18156.76131571207"
"46953","18053.922860250863","18053.922860250863","18053.922860250863"
"46954","17887.53866791542","17887.53866791542","17887.53866791542"
"46956","17961.711515068266","17961.711515068266","17961.711515068266"
"46965","18199.921584193587","18199.921584193587","18199.921584193587"
"46971","18238.512503191254","18238.512503191254","18238.512503191254"
"46972","17735.291610778113","17735.291610778113","17735.291610778113"
"47004","18218.710715562214","18218.710715562214","18218.710715562214"
"47005","17192.891740897994","17192.891740897994","17192.891740897994"
"47010","17884.758433455438","17884.758433455438","17884.758433455438"
"47031","17906.045334887334","17906.045334887334","17906.045334887334"
"47035","17827.838745504498","17827.838745504498","17827.838745504498"
"47036","18166.816390276395","18166.816390276395","18166.816390276395"
"47037","17556.748629925634","17556.748629925634","17556.748629925634"
"47038","18274.70161871462","18274.70161871462","18274.70161871462"
"47051","18223.008470335222","18223.008470335222","18223.008470335222"
"47057","18258.160373543124","18258.160373543124","18258.160373543124"
"47061","17499.811290764792","17499.811290764792","17499.811290764792"
"47062","18046.19641530692","18046.19641530692","18046.19641530692"
"47064","18309.787087051838","18309.787087051838","18309.787087051838"
"47068","17853.136299783553","17853.136299783553","17853.136299783553"
"47084","17770.593010406265","17770.593010406265","17770.593010406265"
"47092","17842.19394555445","17842.19394555445","17842.19394555445"
"47108","18043.478384532136","18043.478384532136","18043.478384532136"
"47117","17903.165913031415","17903.165913031415","17903.165913031415"
"47120","18113.324726689978","18113.324726689978","18113.324726689978"
"47130","17689.92928343879","17689.92928343879","17689.92928343879"
"47150","18083.471999722504","18083.471999722504","18083.471999722504"
"47180","17432.392311743817","17432.392311743817","17432.392311743817"
"47193","17999.716564324568","17999.716564324568","17999.716564324568"
"47214","17997.017194999447","17997.017194999447","17997.017194999447"
"47231","17563.21099497725","17563.21099497725","17563.21099497725"
"47243","18186.682864219118","18186.682864219118","18186.682864219118"
"47250","18225.90670665446","18225.90670665446","18225.90670665446"
"47256","17646.003537518038","17646.003537518038","17646.003537518038"
"47258","17934.72351384726","17934.72351384726","17934.72351384726"
"47269","18422.624895077148","18422.624895077148","18422.624895077148"
"47275","18187.876191586194","18187.876191586194","18187.876191586194"
"47280","18020.79361025086","18020.79361025086","18020.79361025086"
"47282","18342.780485264735","18342.780485264735","18342.780485264735"
"47299","17916.498839077594","17916.498839077594","17916.498839077594"
"47310","18572.935859501613","18572.935859501613","18572.935859501613"
"47325","17549.276931540688","17549.276931540688","17549.276931540688"
"47338","17988.218007631258","17988.218007631258","17988.218007631258"
"47340","17348.607754051507","17348.607754051507","17348.607754051507"
"47342","18215.748313381067","18215.748313381067","18215.748313381067"
"47356","17817.330470279725","17817.330470279725","17817.330470279725"
"47369","18405.350142968142","18405.350142968142","18405.350142968142"
"47387","17388.869502247755","17388.869502247755","17388.869502247755"
"47388","18172.59970471196","18172.59970471196","18172.59970471196"
"47389","18221.81994413919","18221.81994413919","18221.81994413919"
"47417","18007.810170773675","18007.810170773675","18007.810170773675"
"47424","18077.3910993451","18077.3910993451","18077.3910993451"
"47454","18544.162768509268","18544.162768509268","18544.162768509268"
"47478","18130.16603368854","18130.16603368854","18130.16603368854"
"47480","18123.01627114552","18123.01627114552","18123.01627114552"
"47496","18466.40126495727","18466.40126495727","18466.40126495727"
"47498","17640.231950688205","17640.231950688205","17640.231950688205"
"47499","17862.861492118995","17862.861492118995","17862.861492118995"
"47516","17963.781464979467","17963.781464979467","17963.781464979467"
"47524","18304.95287878788","18304.95287878788","18304.95287878788"
"47527","18391.660959013214","18391.660959013214","18391.660959013214"
"47533","18057.426084554336","18057.426084554336","18057.426084554336"
"47548","17859.39892135642","17859.39892135642","17859.39892135642"
"47553","17853.91271925297","17853.91271925297","17853.91271925297"
"47590","18091.972462176713","18091.972462176713","18091.972462176713"
"47613","17292.98551581752","17292.98551581752","17292.98551581752"
"47616","18453.380749500502","18453.380749500502","18453.380749500502"
"47645","18086.995571733823","18086.995571733823","18086.995571733823"
"47652","18098.651852730603","18098.651852730603","18098.651852730603"
"47687","17965.483019119773","17965.483019119773","17965.483019119773"
"47695","18316.061614746366","18316.061614746366","18316.061614746366"
"47701","18312.980309995564","18312.980309995564","18312.980309995564"
"47702","18469.89420779221","18469.89420779221","18469.89420779221"
"47704","17810.37923914974","17810.37923914974","17810.37923914974"
"47706","18328.205461593963","18328.205461593963","18328.205461593963"
"47714","17978.10299153624","17978.10299153624","17978.10299153624"
"47721","17985.907402264398","17985.907402264398","17985.907402264398"
"47730","18289.640317404817","18289.640317404817","18289.640317404817"
"47736","17940.502551781556","17940.502551781556","17940.502551781556"
"47739","17914.494246780996","17914.494246780996","17914.494246780996"
"47769","18349.42233863359","18349.42233863359","18349.42233863359"
"47790","17691.683521006766","17691.683521006766","17691.683521006766"
"47792","17836.318902125655","17836.318902125655","17836.318902125655"
"47799","18145.149127483626","18145.149127483626","18145.149127483626"
"47802","18673.872229686986","18673.872229686986","18673.872229686986"
"47815","17684.793511655014","17684.793511655014","17684.793511655014"
"47818","18329.169438478188","18329.169438478188","18329.169438478188"
"47822","18081.687083721834","18081.687083721834","18081.687083721834"
"47824","17464.124665084917","17464.124665084917","17464.124665084917"
"47850","17914.972768897773","17914.972768897773","17914.972768897773"
"47858","17676.036888084134","17676.036888084134","17676.036888084134"
"47871","17882.720310300814","17882.720310300814","17882.720310300814"
"47874","18057.4892452825","18057.4892452825","18057.4892452825"
"47891","17922.511809440563","17922.511809440563","17922.511809440563"
"47906","17560.25164135864","17560.25164135864","17560.25164135864"
"47908","18411.979905705408","18411.979905705408","18411.979905705408"
"47909","18147.174881701634","18147.174881701634","18147.174881701634"
"47933","17831.812129648133","17831.812129648133","17831.812129648133"
"47941","18051.620643634145","18051.620643634145","18051.620643634145"
"47957","17693.58121925297","17693.58121925297","17693.58121925297"
"47958","18189.91738023088","18189.91738023088","18189.91738023088"
"47960","17911.66681418581","17911.66681418581","17911.66681418581"
"47961","17774.318045204804","17774.318045204804","17774.318045204804"
"47968","18487.160384726383","18487.160384726383","18487.160384726383"
"47971","18257.59647516373","18257.59647516373","18257.59647516373"
"47987","18360.787049644805","18360.787049644805","18360.787049644805"
"47997","18027.48278085803","18027.48278085803","18027.48278085803"
"47998","17808.627086441335","17808.627086441335","17808.627086441335"
"48025","18093.835489510493","18093.835489510493","18093.835489510493"
"48029","18186.117469863475","18186.117469863475","18186.117469863475"
"48036","18124.097055278056","18124.097055278056","18124.097055278056"
"48056","18136.42753768454","18136.42753768454","18136.42753768454"
"48075","17761.2566965257","17761.2566965257","17761.2566965257"
"48095","18205.26023662449","18205.26023662449","18205.26023662449"
"48099","17902.719642246644","17902.719642246644","17902.719642246644"
"48101","18004.198627122874","18004.198627122874","18004.198627122874"
"48102","18245.68936943612","18245.68936943612","18245.68936943612"
"48103","18176.11317263293","18176.11317263293","18176.11317263293"
"48106","17252.395092962593","17252.395092962593","17252.395092962593"
"48109","18118.04915051615","18118.04915051615","18118.04915051615"
"48114","17684.36903399379","17684.36903399379","17684.36903399379"
"48132","18097.946973443228","18097.946973443228","18097.946973443228"
"48139","17992.600875763128","17992.600875763128","17992.600875763128"
"48143","17852.06780727606","17852.06780727606","17852.06780727606"
"48158","17901.436155233656","17901.436155233656","17901.436155233656"
"48181","18536.78135947386","18536.78135947386","18536.78135947386"
"48193","17828.21712262738","17828.21712262738","17828.21712262738"
"48204","18095.939695193694","18095.939695193694","18095.939695193694"
"48211","18153.30316000666","18153.30316000666","18153.30316000666"
"48216","18027.98132203907","18027.98132203907","18027.98132203907"
"48221","18061.13292662893","18061.13292662893","18061.13292662893"
"48222","17940.24960547786","17940.24960547786","17940.24960547786"
"48230","18133.879584720842","18133.879584720842","18133.879584720842"
"48235","17982.214486208235","17982.214486208235","17982.214486208235"
"48239","18388.34003771229","18388.34003771229","18388.34003771229"
"48246","18006.4281955267","18006.4281955267","18006.4281955267"
"48259","18156.681359446113","18156.681359446113","18156.681359446113"
"48263","17528.742533938286","17528.742533938286","17528.742533938286"
"48282","18300.026785936287","18300.026785936287","18300.026785936287"
"48287","18198.921178543682","18198.921178543682","18198.921178543682"
"48303","17852.381488261737","17852.381488261737","17852.381488261737"
"48304","18122.224726107226","18122.224726107226","18122.224726107226"
"48317","17970.892827311574","17970.892827311574","17970.892827311574"
"48333","18060.850576923076","18060.850576923076","18060.850576923076"
"48334","18012.060559329562","18012.060559329562","18012.060559329562"
"48347","18188.1041973027","18188.1041973027","18188.1041973027"
"48362","17747.503221445222","17747.503221445222","17747.503221445222"
"48365","17604.026494339","17604.026494339","17604.026494339"
"48370","18407.854994561","18407.854994561","18407.854994561"
"48372","18060.582484071485","18060.582484071485","18060.582484071485"
"48400","18039.821564491063","18039.821564491063","18039.821564491063"
"48423","18034.34331976357","18034.34331976357","18034.34331976357"
"48425","17261.40163428238","17261.40163428238","17261.40163428238"
"48430","17966.72558041958","17966.72558041958","17966.72558041958"
"48435","18028.510537157286","18028.510537157286","18028.510537157286"
"48445","17537.915277222775","17537.915277222775","17537.915277222775"
"48454","17997.06291095016","17997.06291095016","17997.06291095016"
"48465","17869.529282439784","17869.529282439784","17869.529282439784"
"48466","18031.28156671107","18031.28156671107","18031.28156671107"
"48468","18235.459961621713","18235.459961621713","18235.459961621713"
"48469","17605.901343129095","17605.901343129095","17605.901343129095"
"48471","18406.876467754468","18406.876467754468","18406.876467754468"
"48481","17966.891713924968","17966.891713924968","17966.891713924968"
"48485","18253.315034659787","18253.315034659787","18253.315034659787"
"48493","18080.62419777445","18080.62419777445","18080.62419777445"
"48499","18038.894110306363","18038.894110306363","18038.894110306363"
"48502","18374.75489407814","18374.75489407814","18374.75489407814"
"48508","18391.724597985347","18391.724597985347","18391.724597985347"
"48513","18180.357045315795","18180.357045315795","18180.357045315795"
"48529","17892.322884226887","17892.322884226887","17892.322884226887"
"48534","18082.87742013542","18082.87742013542","18082.87742013542"
"48536","18231.106854173606","18231.106854173606","18231.106854173606"
"48552","18341.442833666337","18341.442833666337","18341.442833666337"
"48553","18245.407435120436","18245.407435120436","18245.407435120436"
"48580","17856.08212440338","17856.08212440338","17856.08212440338"
"48583","17992.33277664003","17992.33277664003","17992.33277664003"
"48591","18128.87037900988","18128.87037900988","18128.87037900988"
"48619","18001.67357886558","18001.67357886558","18001.67357886558"
"48626","18025.024319569322","18025.024319569322","18025.024319569322"
"48639","17852.533661310914","17852.533661310914","17852.533661310914"
"48688","18242.895829947833","18242.895829947833","18242.895829947833"
"48702","17750.97522533023","17750.97522533023","17750.97522533023"
"48714","18288.4290989566","18288.4290989566","18288.4290989566"
"48719","17773.07400777001","17773.07400777001","17773.07400777001"
"48751","17356.57233760684","17356.57233760684","17356.57233760684"
"48757","17780.687889083143","17780.687889083143","17780.687889083143"
"48768","18066.5183000333","18066.5183000333","18066.5183000333"
"48771","18036.595356032856","18036.595356032856","18036.595356032856"
"48777","18176.22356804307","18176.22356804307","18176.22356804307"
"48786","18025.9585479243","18025.9585479243","18025.9585479243"
"48793","18311.734743201247","18311.734743201247","18311.734743201247"
"48799","17710.880012959264","17710.880012959264","17710.880012959264"
"48800","17985.80513630814","17985.80513630814","17985.80513630814"
"48805","18085.227659396158","18085.227659396158","18085.227659396158"
"48807","17756.586044483294","17756.586044483294","17756.586044483294"
"48836","17995.06693276169","17995.06693276169","17995.06693276169"
"48839","18654.34373909424","18654.34373909424","18654.34373909424"
"48844","17451.50195801421","17451.50195801421","17451.50195801421"
"48845","18419.080286186036","18419.080286186036","18419.080286186036"
"48847","17342.700016816518","17342.700016816518","17342.700016816518"
"48849","18225.955932872683","18225.955932872683","18225.955932872683"
"48855","17104.136422272175","17104.136422272175","17104.136422272175"
"48856","17714.244676878676","17714.244676878676","17714.244676878676"
"48862","17956.224401681655","17956.224401681655","17956.224401681655"
"48872","18190.604086913092","18190.604086913092","18190.604086913092"
"48883","18139.1183439616","18139.1183439616","18139.1183439616"
"48887","18356.288113719616","18356.288113719616","18356.288113719616"
"48890","18469.10328632479","18469.10328632479","18469.10328632479"
"48891","18220.41131088356","18220.41131088356","18220.41131088356"
"48910","18219.378743950496","18219.378743950496","18219.378743950496"
"48912","18140.46034859585","18140.46034859585","18140.46034859585"
"48914","18097.304001082255","18097.304001082255","18097.304001082255"
"48915","18474.11334632035","18474.11334632035","18474.11334632035"
"48934","18699.372254939506","18699.372254939506","18699.372254939506"
"48949","18207.200162143417","18207.200162143417","18207.200162143417"
"48951","18077.940336302592","18077.940336302592","18077.940336302592"
"48955","17901.189910478413","17901.189910478413","17901.189910478413"
"48971","18249.380604478858","18249.380604478858","18249.380604478858"
"48979","18320.916591242094","18320.916591242094","18320.916591242094"
"48985","17997.441012903764","17997.441012903764","17997.441012903764"
"48997","17777.999644078147","17777.999644078147","17777.999644078147"
"48998","17815.879676656677","17815.879676656677","17815.879676656677"
"49003","17878.415861666115","17878.415861666115","17878.415861666115"
"49006","18284.344215673216","18284.344215673216","18284.344215673216"
"49016","17829.10711743812","17829.10711743812","17829.10711743812"
"49021","18155.252883200137","18155.252883200137","18155.252883200137"
"49023","17904.003458735708","17904.003458735708","17904.003458735708"
"49033","18127.15428149628","18127.15428149628","18127.15428149628"
"49035","17758.988186341438","17758.988186341438","17758.988186341438"
"49056","17977.149269314024","17977.149269314024","17977.149269314024"
"49061","17932.108556360312","17932.108556360312","17932.108556360312"
"49104","17729.791086358087","17729.791086358087","17729.791086358087"
"49108","17953.698275030525","17953.698275030525","17953.698275030525"
"49134","18096.146388250643","18096.146388250643","18096.146388250643"
"49142","18363.204097596845","18363.204097596845","18363.204097596845"
"49143","18305.826960539463","18305.826960539463","18305.826960539463"
"49145","18016.053075341326","18016.053075341326","18016.053075341326"
"49147","17978.52525924076","17978.52525924076","17978.52525924076"
"49155","18077.662410034412","18077.662410034412","18077.662410034412"
"49163","18268.398261377515","18268.398261377515","18268.398261377515"
"49167","17914.5782979798","17914.5782979798","17914.5782979798"
"49178","17788.619583555337","17788.619583555337","17788.619583555337"
"49179","17789.03118079143","17789.03118079143","17789.03118079143"
"49212","18172.13131818182","18172.13131818182","18172.13131818182"
"49223","17807.105411865912","17807.105411865912","17807.105411865912"
"49227","17934.078851898103","17934.078851898103","17934.078851898103"
"49235","18182.355752081254","18182.355752081254","18182.355752081254"
"49258","17882.073283161288","17882.073283161288","17882.073283161288"
"49267","18092.030376068382","18092.030376068382","18092.030376068382"
"49270","17815.394962870465","17815.394962870465","17815.394962870465"
"49281","17837.54921148296","17837.54921148296","17837.54921148296"
"49282","17981.345683455438","17981.345683455438","17981.345683455438"
"49305","17965.27008932734","17965.27008932734","17965.27008932734"
"49314","18095.703114552118","18095.703114552118","18095.703114552118"
"49324","18109.88595843046","18109.88595843046","18109.88595843046"
"49343","18072.329912254412","18072.329912254412","18072.329912254412"
"49349","18057.59682781108","18057.59682781108","18057.59682781108"
"49358","17867.771574175826","17867.771574175826","17867.771574175826"
"49361","18169.977102036853","18169.977102036853","18169.977102036853"
"49400","18143.070113553113","18143.070113553113","18143.070113553113"
"49406","18209.30238936064","18209.30238936064","18209.30238936064"
"49437","18303.85323856699","18303.85323856699","18303.85323856699"
"49452","17823.85176387502","17823.85176387502","17823.85176387502"
"49455","17713.841225524484","17713.841225524484","17713.841225524484"
"49478","18176.869945915198","18176.869945915198","18176.869945915198"
"49480","18068.813985986235","18068.813985986235","18068.813985986235"
"49481","17767.69213128538","17767.69213128538","17767.69213128538"
"49490","17460.878561716065","17460.878561716065","17460.878561716065"
"49495","18275.03353485404","18275.03353485404","18275.03353485404"
"49519","17415.755702797207","17415.755702797207","17415.755702797207"
"49527","17947.939645410144","17947.939645410144","17947.939645410144"
"49531","17868.83540506716","17868.83540506716","17868.83540506716"
"49533","18024.431351370855","18024.431351370855","18024.431351370855"
"49549","17457.113043151294","17457.113043151294","17457.113043151294"
"49555","17682.229741730494","17682.229741730494","17682.229741730494"
"49557","18191.052496281496","18191.052496281496","18191.052496281496"
"49562","18283.385793317793","18283.385793317793","18283.385793317793"
"49567","18038.518926323683","18038.518926323683","18038.518926323683"
"49569","18224.255090326344","18224.255090326344","18224.255090326344"
"49575","17981.28856965257","17981.28856965257","17981.28856965257"
"49596","18389.82556529582","18389.82556529582","18389.82556529582"
"49611","18033.725201048954","18033.725201048954","18033.725201048954"
"49615","17998.38882917083","17998.38882917083","17998.38882917083"
"49633","17898.982335553337","17898.982335553337","17898.982335553337"
"49643","18105.62640992341","18105.62640992341","18105.62640992341"
"49644","17531.876599317355","17531.876599317355","17531.876599317355"
"49654","17939.571412975914","17939.571412975914","17939.571412975914"
"49675","18185.140581057833","18185.140581057833","18185.140581057833"
"49683","18164.998852175602","18164.998852175602","18164.998852175602"
"49690","18244.419564241314","18244.419564241314","18244.419564241314"
"49700","18000.329722638475","18000.329722638475","18000.329722638475"
"49701","18182.9331448274","18182.9331448274","18182.9331448274"
"49721","18200.82927475303","18200.82927475303","18200.82927475303"
"49724","17934.713079642577","17934.713079642577","17934.713079642577"
"49725","17848.923634310137","17848.923634310137","17848.923634310137"
"49726","18316.513057803313","18316.513057803313","18316.513057803313"
"49728","17480.89601159951","17480.89601159951","17480.89601159951"
"49766","18085.93571056721","18085.93571056721","18085.93571056721"
"49776","17996.26123684649","17996.26123684649","17996.26123684649"
"49783","18004.01693123543","18004.01693123543","18004.01693123543"
"49791","17741.387399100906","17741.387399100906","17741.387399100906"
"49813","18042.530632201135","18042.530632201135","18042.530632201135"
"49823","17717.93790889666","17717.93790889666","17717.93790889666"
"49832","17713.124837051837","17713.124837051837","17713.124837051837"
"49833","17686.14904478855","17686.14904478855","17686.14904478855"
"49842","17939.154888611396","17939.154888611396","17939.154888611396"
"49846","18188.638312798314","18188.638312798314","18188.638312798314"
"49849","18415.67188578089","18415.67188578089","18415.67188578089"
"49860","18348.410616189372","18348.410616189372","18348.410616189372"
"49880","18320.567983072484","18320.567983072484","18320.567983072484"
"49893","18289.838614746368","18289.838614746368","18289.838614746368"
"49894","17777.954209179712","17777.954209179712","17777.954209179712"
"49901","18141.90038986014","18141.90038986014","18141.90038986014"
"49914","17997.634584443334","17997.634584443334","17997.634584443334"
"49922","17559.313374403377","17559.313374403377","17559.313374403377"
"49939","17951.670092074593","17951.670092074593","17951.670092074593"
"49942","18112.580337246087","18112.580337246087","18112.580337246087"
"49950","18112.730615939618","18112.730615939618","18112.730615939618"
"49953","18091.57684887335","18091.57684887335","18091.57684887335"
"49959","18328.14319782995","18328.14319782995","18328.14319782995"
"49968","18064.159537795542","18064.159537795542","18064.159537795542"
"49970","18022.307885864135","18022.307885864135","18022.307885864135"
"49979","18122.68761988012","18122.68761988012","18122.68761988012"
"49983","18184.560875568874","18184.560875568874","18184.560875568874"
"49991","17986.7983964369","17986.7983964369","17986.7983964369"
"49992","18655.65668423244","18655.65668423244","18655.65668423244"
"50020","17984.663551809303","17984.663551809303","17984.663551809303"
"50044","17832.11138924964","17832.11138924964","17832.11138924964"
"50052","17917.035046259298","17917.035046259298","17917.035046259298"
"50060","18792.94525666001","18792.94525666001","18792.94525666001"
"50063","18008.622990453994","18008.622990453994","18008.622990453994"
"50072","18763.816033022536","18763.816033022536","18763.816033022536"
"50074","18303.03385689311","18303.03385689311","18303.03385689311"
"50080","17572.921053002552","17572.921053002552","17572.921053002552"
"50084","18302.215818043067","18302.215818043067","18302.215818043067"
"50086","18555.30237978688","18555.30237978688","18555.30237978688"
"50090","17526.84481604507","17526.84481604507","17526.84481604507"
"50098","17975.136579365077","17975.136579365077","17975.136579365077"
"50111","17744.04415656566","17744.04415656566","17744.04415656566"
"50117","18157.159812298814","18157.159812298814","18157.159812298814"
"50120","17861.245457514706","17861.245457514706","17861.245457514706"
"50127","18366.645821733822","18366.645821733822","18366.645821733822"
"50142","17991.953981962484","17991.953981962484","17991.953981962484"
"50150","17822.462555333557","17822.462555333557","17822.462555333557"
"50160","18354.05200432901","18354.05200432901","18354.05200432901"
"50169","17703.03855907981","17703.03855907981","17703.03855907981"
"50177","18346.28812698413","18346.28812698413","18346.28812698413"
"50178","18466.33324464425","18466.33324464425","18466.33324464425"
"50200","18004.239702547457","18004.239702547457","18004.239702547457"
"50204","18049.877302530804","18049.877302530804","18049.877302530804"
"50208","17948.95836413587","17948.95836413587","17948.95836413587"
"50212","17669.364571678325","17669.364571678325","17669.364571678325"
"50225","17721.691926406926","17721.691926406926","17721.691926406926"
"50245","17990.764544122547","17990.764544122547","17990.764544122547"
"50256","18005.500948246197","18005.500948246197","18005.500948246197"
"50264","18105.414631202133","18105.414631202133","18105.414631202133"
"50281","17854.4550986791","17854.4550986791","17854.4550986791"
"50305","17536.76554445555","17536.76554445555","17536.76554445555"
"50336","17756.772629537132","17756.772629537132","17756.772629537132"
"50340","18163.453394438897","18163.453394438897","18163.453394438897"
"50342","17883.84098040848","17883.84098040848","17883.84098040848"
"50353","17574.28021028971","17574.28021028971","17574.28021028971"
"50355","17441.450839743586","17441.450839743586","17441.450839743586"
"50357","18299.457393301145","18299.457393301145","18299.457393301145"
"50364","18074.886564740817","18074.886564740817","18074.886564740817"
"50373","18160.655982933735","18160.655982933735","18160.655982933735"
"50385","18162.51453793429","18162.51453793429","18162.51453793429"
"50387","18038.843127927634","18038.843127927634","18038.843127927634"
"50394","18291.800606171608","18291.800606171608","18291.800606171608"
"50399","17756.812453019204","17756.812453019204","17756.812453019204"
"50409","18220.199661394166","18220.199661394166","18220.199661394166"
"50422","18232.417479714735","18232.417479714735","18232.417479714735"
"50430","17791.13144827395","17791.13144827395","17791.13144827395"
"50434","17459.88634249085","17459.88634249085","17459.88634249085"
"50439","17981.8495461483","17981.8495461483","17981.8495461483"
"50442","18284.811792957047","18284.811792957047","18284.811792957047"
"50445","18498.30818542569","18498.30818542569","18498.30818542569"
"50458","18560.78628857254","18560.78628857254","18560.78628857254"
"50480","18429.847021617275","18429.847021617275","18429.847021617275"
"50491","17977.716878898882","17977.716878898882","17977.716878898882"
"50509","17664.837787545788","17664.837787545788","17664.837787545788"
"50538","18292.829821317573","18292.829821317573","18292.829821317573"
"50552","18178.59101734377","18178.59101734377","18178.59101734377"
"50573","17804.26780907981","17804.26780907981","17804.26780907981"
"50574","18027.92175821401","18027.92175821401","18027.92175821401"
